generation,best_fitness,average_fitness,plus_1_std,minus_1_std
130,479884.4079880308,85752.80286537723,216477.27615559442,-44971.67042483995
131,479884.4079880308,79949.6539079034,212583.27646560722,-52683.968649800445
132,479884.4079880308,77991.9391221097,218073.48211998353,-62089.60387576412
133,479884.4079880308,83817.42641401153,213622.76928666362,-45987.91645864058
134,479884.4079880308,88703.43886597909,224156.21781221082,-46749.340080252645
135,479884.4079880308,94128.12166292795,227597.12770894152,-39340.884383085635
136,479884.4079880308,96455.2583837477,231952.12672282965,-39041.609955334265
137,479884.4079880308,92802.52020451358,247010.13416029303,-61405.093751265886
138,479884.4079880308,105375.5526913707,214305.27654573525,-3554.1711629938654
139,479884.4079880308,106248.09299701019,216969.9365209416,-4473.750526921256
140,479884.4079880308,94354.11640916493,219615.62469364324,-30907.391875313377
141,479884.4079880308,106141.20806184314,222571.86339129703,-10289.447267610754
142,504643.3652507606,106042.78884095603,238156.18927575747,-26070.611593845417
143,504643.3652507606,99741.6901821347,227471.31731470872,-27987.93695043931
144,504643.3652507606,105576.99226066035,214732.8675357232,-3578.8830144024832
145,504643.3652507606,108763.65585740477,243449.3270995667,-25922.01538475715
146,504643.3652507606,113457.59979958479,222227.15628152835,4688.043317641219
147,504643.3652507606,108489.3248319561,244765.59301286278,-27786.94334895059
148,504643.3652507606,101532.41169031808,233710.13885850934,-30645.31547787317
149,504643.3652507606,97016.87335326747,226176.4915228145,-32142.744816279548
150,504643.3652507606,102821.77603405845,202861.2365837075,2782.315484409395
151,504643.3652507606,106104.92642180038,209015.33305827394,3194.5197853268182
152,504643.3652507606,101342.28637339268,230309.12150326563,-27624.548756480275
153,504643.3652507606,108478.06376548581,211634.05546666583,5322.072064305787
154,504643.3652507606,112534.80590183722,222564.47843224043,2505.1333714339853
155,504643.3652507606,101887.58721424176,239846.99746976397,-36071.82304128044
156,504643.3652507606,101490.6827870325,221837.50817355426,-18856.142599489263
157,504643.3652507606,108084.34984902928,208288.1977176192,7880.501980439396
158,504643.3652507606,114147.25273993751,230579.76816703193,-2285.262687156908
159,504643.3652507606,99246.74253480659,265835.8615015047,-67342.37643189156
160,504643.3652507606,113504.58588422507,214421.43388456508,12587.737883885085
161,504643.3652507606,123755.6012351353,220696.9697824274,26814.232687843207
162,504643.3652507606,116899.28889652347,220278.3697380068,13520.208055040159
163,504643.3652507606,108692.70115624,223368.24723853357,-5982.844926053571
164,504643.3652507606,85803.50678739994,302844.28098770033,-131237.2674129005
165,530232.882188145,100420.51203894778,220985.84700704634,-20144.822929150774
166,530232.882188145,101658.58652968264,213815.27766576107,-10498.104606395806
167,530232.882188145,105297.1268798258,223887.1557669866,-13292.902007334997
168,530232.882188145,107210.49705735676,211325.47943610378,3095.5146786097175
169,530232.882188145,105748.21948206078,241738.15847220412,-30241.719508082548
170,530232.882188145,106945.94597161938,244380.00193721964,-30488.109993980892
171,530232.882188145,105872.45237479683,237198.7269108562,-25453.82216126255
172,530232.882188145,101778.71461033751,206999.27954105078,-3441.850320375772
173,530232.882188145,105931.08158966043,231879.36648743617,-20017.20330811532
174,530232.882188145,97222.73498569566,238109.4999754212,-43664.03000402989
175,530232.882188145,101775.15550479798,204133.13251463004,-582.821505034095
176,530232.882188145,110082.52343431037,213928.1513101079,6236.895558512813
177,530232.882188145,102692.81557079469,228633.67803286394,-23248.046891274586
178,530232.882188145,96191.98637521498,280462.9469928381,-88078.97424240813
179,530232.882188145,103639.0785813021,226810.1424546414,-19531.985292037178
180,530232.882188145,107070.69154891255,227742.33168125188,-13600.948583426754
181,530232.882188145,111346.38160379115,215266.64825075463,7426.114956827645
182,530232.882188145,117481.18300789864,218827.79873173745,16134.567284059827
183,530232.882188145,121590.79099219172,231668.62356739386,11512.958416989553
184,530232.882188145,104605.02777553178,269165.0019576438,-59954.946406580246
185,530232.882188145,101825.76016663987,265485.8395870465,-61834.319253766735
186,530232.882188145,90944.14884463174,266137.748693018,-84249.45100375451
187,530232.882188145,100175.36320342126,264196.91345916275,-63846.18705232022
188,530232.882188145,103627.42279742396,212026.1703698499,-4771.32477500198
189,530232.882188145,99461.42500334835,218569.90871378878,-19647.05870709209
190,530232.882188145,101216.58984314979,230485.4931018984,-28052.31341559881
191,530232.882188145,107583.52607735858,213577.78459642688,1589.2675582902739
192,530232.882188145,116240.0448527643,268240.0780737107,-35759.98836818211
193,530232.882188145,82762.3885768192,264926.84725129383,-99402.07009765545
194,530232.882188145,80156.12091127425,279304.13184001,-118991.8900174615
195,530232.882188145,70009.33225918787,255372.14158704143,-115353.47706866568
196,530232.882188145,77830.14764523991,245573.80856503267,-89913.51327455287
197,530232.882188145,74445.1158236686,257520.28212013844,-108630.05047280123
198,530232.882188145,94847.8599501401,237224.54433160566,-47528.82443132547
199,530232.882188145,87626.07556286562,225223.75781932133,-49971.60669359009
200,530232.882188145,95382.78760046912,247163.35284188826,-56397.77764095001
201,530232.882188145,99124.47528366854,217001.86652391497,-18752.915956577912
202,530232.882188145,109129.5363973646,215242.2406923401,3016.832102389104
203,530232.882188145,95033.37470998558,224191.57769252922,-34124.82827255805
204,530232.882188145,97206.0588790723,212221.4670925034,-17809.34933435879
205,530232.882188145,108410.77212145805,240761.5375124471,-23939.993269530998
206,530232.882188145,107849.2134469837,242653.917287683,-26955.490393715605
207,530232.882188145,115594.432212877,229670.94013393484,1517.924291819174
208,530232.882188145,118044.3137456377,228583.91926851467,7504.708222760717
209,530232.882188145,98615.22758929299,264184.9159058218,-66954.46072723578
210,530232.882188145,115759.00484224463,251057.53588642977,-19539.526201940505
211,530232.882188145,113868.60161524161,216106.22475894704,11630.97847153619
212,530232.882188145,115461.89848059365,238562.98214491393,-7639.185183726644
213,530232.882188145,111597.56263406415,217477.538616334,5717.586651794292
214,530232.882188145,99107.68913927255,261646.2341867261,-63430.855908180994
215,530232.882188145,106568.2158106649,236563.50540014842,-23427.073778818623
216,530232.882188145,121808.7451241073,227520.29887225758,16097.191375957016
217,530232.882188145,115918.78969869524,251155.8826202116,-19318.303222821123
218,530232.882188145,101318.32864273601,246768.65623370596,-44131.99894823393
219,530232.882188145,95589.6392285665,252715.96633705625,-61536.68787992322
220,530232.882188145,103005.91404807343,212251.0405778041,-6239.212481657203
221,530232.882188145,103367.05268780436,231120.0618601218,-24385.95648451308
222,530232.882188145,112648.59316604584,218067.6560994216,7229.530232670077
223,530232.882188145,120293.3840554988,266265.98308975337,-25679.214978755757
224,530232.882188145,123019.68407757008,233436.6514554818,12602.71669965837
225,530232.882188145,118227.17361384562,245432.44503801293,-8978.097810321706
226,530232.882188145,110323.49012256283,221169.4286865088,-522.4484413831233
227,530232.882188145,112468.0241209931,256666.0412153886,-31729.992973402404
228,530232.882188145,105418.08722410814,227039.442723569,-16203.268275352704
229,530232.882188145,102531.19227148507,254934.13286208996,-49871.74831911981
230,530232.882188145,105871.87721890603,236293.1758201727,-24549.42138236064
231,530232.882188145,112270.10750907751,239428.08556443406,-14887.870546279024
232,530232.882188145,109886.6174269596,248210.57654639406,-28437.341692474874
233,530232.882188145,103611.17618289281,236254.0453483238,-29031.692982538167
234,530232.882188145,111114.16718996417,233356.00089802954,-11127.666518101221
235,530232.882188145,100791.12524008515,263006.4048516676,-61424.15437149725
236,530232.882188145,99122.89318842522,233209.28587390797,-34963.49949705752
237,530232.882188145,97724.54922288627,284070.44593136385,-88621.34748559131
238,530232.882188145,118837.16242962798,260966.897538403,-23292.57267914705
239,530232.882188145,115657.33105020392,222536.98399435036,8777.678106057487
240,530232.882188145,115265.15755318548,243807.04384274146,-13276.728736370496
241,530232.882188145,120397.72437407212,253073.0937842647,-12277.645036120477
242,530232.882188145,120735.36763822535,230022.82693662232,11447.908339828384
243,530232.882188145,108953.28306831517,218535.7879126377,-629.2217760073399
244,530232.882188145,112460.43231825197,227515.77374882245,-2594.909112318521
245,530232.882188145,102020.30326561906,266319.3471986777,-62278.74066743962
246,530232.882188145,121413.5076697185,243011.9291622373,-184.91382280029939
247,530232.882188145,101358.94336407559,258208.04157570517,-55490.15484755399
248,530232.882188145,110304.3330581342,251169.82056728494,-30561.154451016526
249,530232.882188145,110300.6497497147,276909.050050976,-56307.750551546604
250,530232.882188145,109523.66519397324,273049.7379759873,-54002.40758804085
251,530232.882188145,105653.26862124396,248113.15041052998,-36806.61316804205
252,530232.882188145,100855.39185048298,265087.3316430511,-63376.54794208518
253,530232.882188145,104542.65726301291,246739.47346879554,-37654.15894276973
254,530232.882188145,78261.82285037842,309855.0810391735,-153331.43533841666
255,530232.882188145,96257.31934076901,283311.89161108783,-90797.25292954982
256,530232.882188145,97821.44748672102,264557.88413917174,-68914.98916572968
257,530232.882188145,106505.31726163774,249727.50834184812,-36716.87381857264
258,530232.882188145,121373.13695742514,249930.3872287014,-7184.113313851121
259,530232.882188145,108117.9874956079,237144.96601676135,-20908.991025545547
260,530232.882188145,101986.86528722857,241812.0732288108,-37838.34265435365
261,530232.882188145,107617.77302835934,234623.44641430624,-19387.90035758754
262,530232.882188145,100837.99768882398,243059.4470512655,-41383.45167361754
263,530232.882188145,99897.05977341437,248160.5490564436,-48366.429509614856
264,530232.882188145,97013.65722453517,227751.94918881854,-33724.6347397482
265,530232.882188145,99598.21518077841,218131.38089537644,-18934.950533819632
266,530232.882188145,104449.45665709929,206183.15562073945,2715.7576934591198
267,530232.882188145,107461.88002768133,207424.84375267068,7498.9163026919705
268,530232.882188145,113095.47628741847,213055.5973516652,13135.355223171733
269,530232.882188145,114643.90950388316,212145.0016337948,17142.817373971513
270,530232.882188145,97700.39435368337,202829.59591178782,-7428.8072044211
271,530232.882188145,102149.01584831707,204119.98525972216,178.04643691195815
272,530232.882188145,95790.6527705748,230238.9049074173,-38657.59936626772
273,530232.882188145,82384.53927458389,237846.07960298116,-73077.00105381338
274,530232.882188145,72721.57063639628,222514.64555652684,-77071.50428373429
275,530232.882188145,91417.23796942022,200226.35907950837,-17391.883140667924
276,552426.7021506008,96421.55311169269,206597.2090502433,-13754.102826857954
277,552426.7021506008,93280.13009190543,206698.71857625485,-20138.458392443994
278,552426.7021506008,99762.82129287155,258932.0115800154,-59406.368994272285
279,552426.7021506008,103326.34252141551,223954.53681084915,-17301.85176801811
280,552426.7021506008,92745.00430893699,225151.8195663215,-39661.81094844754
281,552426.7021506008,91441.47021922554,231040.53599012637,-48157.5955516753
282,552426.7021506008,98375.19807603565,224921.40903935127,-28171.01288727997
283,552426.7021506008,94220.83080673742,223950.73083852127,-35509.06922504645
284,552426.7021506008,101160.27232316685,209721.56387144595,-7401.019225112264
285,552426.7021506008,99366.66629750885,219834.35669088154,-21101.024095863846
286,552426.7021506008,116878.98683553917,216222.910387593,17535.06328348533
287,552426.7021506008,97729.82616914216,265390.06362712674,-69930.4112888424
288,552426.7021506008,108892.35228657306,234977.07671447468,-17192.372141328553
289,552426.7021506008,108416.65628462487,219665.1023547115,-2831.7897854617477
290,552426.7021506008,107348.50724522714,243387.39976687488,-28690.385276420595
291,552426.7021506008,84814.539612821,251415.8045881128,-81786.72536247082
292,552426.7021506008,79870.0480722867,269035.7502821648,-109295.65413759137
293,552426.7021506008,94559.44480172716,239626.00357335038,-50507.11396989605
294,552426.7021506008,97941.82699022492,231859.2959067209,-35975.641926271055
295,552426.7021506008,102777.89005431315,227097.17581078887,-21541.395702162583
296,552426.7021506008,96622.44335525236,225801.14884701368,-32556.262136508973
297,552426.7021506008,107770.72912408414,237795.25708849134,-22253.79884032307
298,552426.7021506008,117046.64537563606,254892.56889544163,-20799.27814416951
299,552426.7021506008,114583.400420158,219446.86068890992,9719.940151406074
300,552426.7021506008,119181.27867604865,245181.2551370615,-6818.697784964199
301,552426.7021506008,102508.4481682864,243737.7461061867,-38720.849769613895
302,552426.7021506008,111369.72568777774,218363.07250944574,4376.378866109735
303,552426.7021506008,117948.0490091549,223444.17343762156,12451.924580688239
304,552426.7021506008,111590.92599644912,228256.0532475118,-5074.201254613567
305,552426.7021506008,106223.05164825698,270428.2155284632,-57982.11223194923
306,552426.7021506008,115956.15936961382,220776.0565326974,11136.262206530242
307,552426.7021506008,117284.09552670793,221279.42461573065,13288.766437685204
308,552426.7021506008,104627.64515387373,238053.02551130753,-28797.735203560078
309,552426.7021506008,106253.83368746996,221060.2040433244,-8552.536668384491
310,552426.7021506008,109633.4519146154,216621.05010489587,2645.853724334942
311,552426.7021506008,107418.71314244952,250984.72783214552,-36147.301547246476
312,552426.7021506008,98680.82133601475,238356.72137822703,-40995.07870619753
313,552426.7021506008,94221.79257576172,230598.3424152775,-42154.75726375407
314,552426.7021506008,94981.46952654692,270075.16346290504,-80112.2244098112
315,552426.7021506008,105787.45774478998,244543.18608913597,-32968.27059955601
316,552426.7021506008,124933.80692914722,222917.6687100788,26949.94514821563
317,552426.7021506008,111896.92756907237,268509.3370174492,-44715.48187930448
318,552426.7021506008,103702.18851011276,254663.34549385827,-47258.96847363276
319,552426.7021506008,122064.86882261555,223397.644605159,20732.093040072097
320,552426.7021506008,123373.03017645834,233239.3714300919,13506.68892282479
321,552426.7021506008,135081.09640917814,231981.33929626277,38180.85352209349
322,552426.7021506008,126138.69244469269,228215.6428947865,24061.741994598895
323,552426.7021506008,100317.90235675768,278210.4334508403,-77574.62873732492
324,552426.7021506008,103485.85057462176,246132.0865908896,-39160.385441646096
325,552426.7021506008,104710.1628351196,233458.4408859333,-24038.115215694095
326,552426.7021506008,109981.54682838546,253309.87963417696,-33346.785977406034
327,552426.7021506008,113729.28169898245,218418.7340964938,9039.829301471109
328,552426.7021506008,128153.33737976183,230511.49771544788,25795.17704407577
329,552426.7021506008,109177.54065018758,217893.46884859912,461.6124517760327
330,552426.7021506008,105739.51118005658,246817.1771992759,-35338.154839162744
331,552426.7021506008,103611.6319084499,239761.45437485972,-32538.190557959926
332,552426.7021506008,77404.62298229002,231939.44116877296,-77130.19520419292
333,552426.7021506008,83842.18916735075,231682.0405562336,-63997.6622215321
334,552426.7021506008,90184.74903658309,234635.70078406893,-54266.202710902755
335,552426.7021506008,87323.57226403232,196411.7808637148,-21764.636335650182
336,552426.7021506008,87394.78294246846,208920.4680106736,-34130.902125736684
337,552426.7021506008,96077.63352085851,238238.67697423464,-46083.40993251762
338,552426.7021506008,94423.80043162178,204964.7483144534,-16117.147451209836
339,552426.7021506008,99099.46112258267,244213.03766374927,-46014.11541858394
340,552426.7021506008,95522.83068216717,228153.15896478388,-37107.49760044954
341,552426.7021506008,101343.05451806165,218284.64669487777,-15598.537658754489
342,552426.7021506008,101960.47588341006,258191.22097209125,-54270.269205271106
343,552426.7021506008,117300.10374890575,218275.23126255837,16324.976235253125
344,552426.7021506008,122747.96745010608,239155.55594625953,6340.378953952619
345,552426.7021506008,118060.73908630581,236316.5164514504,-195.0382788387942
346,552426.7021506008,116171.50918346066,234521.16791485477,-2178.1495479334553
347,552426.7021506008,105852.95900295801,257744.36348463694,-46038.445478720896
348,552426.7021506008,109241.10270077187,226632.31089310936,-8150.105491565628
349,552426.7021506008,95167.2377888711,238159.15988599908,-47824.68430825687
350,552426.7021506008,94154.46521727064,251825.57808930846,-63516.64765476719
351,552426.7021506008,121606.4399680073,226707.95586671933,16504.92406929526
352,552426.7021506008,123324.85939827708,231550.86395498406,15098.854841570093
353,552426.7021506008,128712.51063939731,245665.5476596512,11759.473619143406
354,552426.7021506008,122355.15429516534,230548.2180454265,14162.090544904175
355,552426.7021506008,129025.72249065392,238875.63339015638,19175.811591151476
356,552426.7021506008,118019.20497160565,283920.24581603875,-47881.83587282745
357,552426.7021506008,110141.4663710608,253410.57641230442,-33127.643670182806
358,552426.7021506008,113679.89227580617,226077.46364253186,1282.320909080474
359,552426.7021506008,116480.67002580383,222518.04995928815,10443.290092319497
360,552426.7021506008,126934.98649204012,230427.77605378663,23442.19693029362
361,552426.7021506008,118253.53172443046,233029.59635421995,3477.467094640975
362,552426.7021506008,111011.61409979126,228116.11902057542,-6092.890820992921
363,552426.7021506008,106119.64724115291,265067.2138442893,-52827.91936198351
364,552426.7021506008,122940.40387427542,228394.85477808927,17485.952970461556
365,552426.7021506008,116425.93308585904,220949.3407159887,11902.525455729352
366,552426.7021506008,119075.49898736276,233339.38622818305,4811.611746542476
367,552426.7021506008,118632.40697146606,242525.0691724511,-5260.255229518967
368,552426.7021506008,124533.16371532308,238938.316082089,10128.011348557164
369,552426.7021506008,110037.82974224162,219590.9792302932,484.68025419005426
370,552426.7021506008,115663.20472400542,223465.79349079076,7860.61595722007
371,552426.7021506008,114726.75354034154,231863.06414506005,-2409.557064376975
372,552426.7021506008,116154.25448558995,224777.42678729835,7531.082183881532
373,552426.7021506008,112070.09122246456,218416.30857745922,5723.873867469898
374,552426.7021506008,101418.26113908344,245533.8154074183,-42697.29312925141
375,552426.7021506008,115086.97851575125,222985.02607387712,7188.930957625402
376,552426.7021506008,105752.64411385999,235162.18723308988,-23656.89900536988
377,552426.7021506008,102854.73919088393,262695.51110153436,-56986.03271976649
378,552426.7021506008,105788.8149898123,236858.06056551903,-25280.430585894457
379,552426.7021506008,96460.84907290267,251963.87522383637,-59042.17707803103
380,552426.7021506008,115718.60841836718,221420.95303435047,10016.26380238388
381,552426.7021506008,106330.10808952214,252461.9029721792,-39801.686793134926
382,552426.7021506008,117627.7155914209,267588.8626824613,-32333.43149961946
383,552426.7021506008,118579.70722654973,240445.131894373,-3285.7174412735185
384,552426.7021506008,115432.9110465655,229863.85950295703,1001.9625901739491
385,552426.7021506008,126597.99453675305,233575.4182432483,19620.57083025777
386,552426.7021506008,116957.31844090729,226749.1667471336,7165.470134680974
387,552426.7021506008,136112.50926735657,244072.89730621135,28152.12122850177
388,552426.7021506008,121005.8276793868,229396.29320767365,12615.362151099936
389,552426.7021506008,122563.02428032385,237103.41577583633,8022.632784811372
390,552426.7021506008,99415.03610926298,231778.8840013108,-32948.81178278486
391,552426.7021506008,113232.27005553039,244803.0916096461,-18338.551498585322
392,552426.7021506008,118202.21978122834,228319.08183854423,8085.357723912457
393,552426.7021506008,123968.71555456879,249676.85569515845,-1739.4245860208757
394,552426.7021506008,121817.43425467014,264010.1864807522,-20375.31797141189
395,552426.7021506008,124698.8352947554,272760.63268938905,-23362.96209987825
396,552426.7021506008,127055.99308628029,259626.4677646223,-5514.48159206174
397,552426.7021506008,131259.27480540768,244600.7232147109,17917.826396104472
398,552426.7021506008,132245.4472960779,273208.5356775571,-8717.641085401294
399,552426.7021506008,127630.08704583517,238971.12590767682,16289.04818399351
400,552426.7021506008,120052.8059099048,298806.2575191814,-58700.64569937182
401,552426.7021506008,128782.08849790576,250034.2198257601,7529.957170051406
402,552426.7021506008,119838.5520979934,228636.17412358994,11040.930072396834
403,552426.7021506008,127139.89682149024,230243.3577690079,24036.435873972558
404,552426.7021506008,116156.2439679765,230421.90888584056,1890.5790501124138
