generation,best_fitness,average_fitness,plus_1_std,minus_1_std
41,198450.0,90362.52542484688,230211.1096154585,-49486.05876576473
42,198450.0,92580.89682794061,205960.12496844062,-20798.331312559414
43,198450.0,95069.89442511472,201506.74663547502,-11366.957785245584
44,198450.0,95633.8269594815,206922.54166104156,-15654.887742078557
45,198450.0,99532.13557504534,187717.3829684626,11346.888181628077
46,198450.0,86017.62742230394,223649.41402918112,-51614.15918457323
47,198450.0,94883.56737958772,226134.92063866853,-36367.785879493094
48,202747.80487225277,95814.56888044799,191342.54156429128,286.59619660467433
49,202747.80487225277,98193.32154422306,197542.8436608055,-1156.200572359361
50,202747.80487225277,93345.88357861839,207249.39709505174,-20557.629937814956
51,202747.80487225277,96431.05485630165,227687.95972213516,-34825.850009531874
52,202747.80487225277,97627.09086273234,196279.5800579429,-1025.398332478202
53,202747.80487225277,83460.9194914747,201414.49861334253,-34492.659630393115
54,202747.80487225277,95773.75244839377,189749.1455897873,1798.359307000239
55,202747.80487225277,94439.96708630513,215556.38670618873,-26676.452533578456
56,202747.80487225277,100919.74416033218,195260.35987762897,6579.128443035399
57,203551.57665279345,110030.20612374882,206139.5673189141,13920.844928583552
58,214039.23168885405,104883.9247197693,219608.1138968748,-9840.26445733619
59,214039.23168885405,95715.07894694162,192456.18240593997,-1026.024512056727
60,214039.23168885405,111555.6436738619,231360.24567884975,-8248.958331125978
61,214039.23168885405,98646.68548122201,202626.2708292151,-5332.899866771069
62,214039.23168885405,99325.2548511475,218115.9781536889,-19465.468451393885
63,214039.23168885405,102298.53468118177,196052.84769785596,8544.221664507568
64,214039.23168885405,101460.6085295209,211181.03228175547,-8259.815222713645
65,214039.23168885405,97930.16713064558,197387.55905490898,-1527.2247936178028
66,214039.23168885405,104439.3855948916,228381.605551927,-19502.83436214378
67,214039.23168885405,105649.5069607438,197245.20153252204,14053.812388965584
68,214039.23168885405,116377.53480430576,204637.1183269824,28117.951281629124
69,214039.23168885405,104858.49329167111,244087.05950157548,-34370.07291823324
70,214039.23168885405,111654.72962593418,220565.95592335623,2743.5033285121463
71,214039.23168885405,99894.84731790215,198567.08771697312,1222.6069188311812
72,214039.23168885405,112253.65120625327,207671.90878583194,16835.393626674602
73,214039.23168885405,101437.65156149415,245648.37128205155,-42773.068159063274
74,214039.23168885405,92367.4804038562,222754.25682322233,-38019.29601550994
75,214039.23168885405,99333.57386765338,221177.36147381982,-22510.213738513048
76,214039.23168885405,97570.88144408632,239122.8234782405,-43981.06059006785
77,214039.23168885405,105847.56188760293,221089.24763180938,-9394.123856603517
78,214039.23168885405,93213.84411450982,229465.59743361955,-43037.90920459991
79,214039.23168885405,93609.11397765687,244449.59859825636,-57231.37064294261
80,214039.23168885405,110731.42262932888,201269.83857279638,20193.0066858614
81,214039.23168885405,104722.43625371483,257029.9261608639,-47585.053653434254
82,214039.23168885405,103833.71125824132,240858.18235460212,-33190.75983811947
83,214039.23168885405,118170.76763899319,235367.233790429,974.3014875573863
84,214039.23168885405,104293.24148272377,221849.30102531862,-13262.81805987109
85,214039.23168885405,116160.57844840101,256623.31704128254,-24302.160144480527
86,214039.23168885405,118007.81051677627,219272.53355543976,16743.08747811278
87,215445.28385113648,109400.1526280187,226421.14209150604,-7620.836835468654
88,215445.28385113648,125457.235974775,229701.41653385363,21213.055415696377
89,215445.28385113648,105698.2487308141,248178.76385173987,-36782.26639011166
90,215445.28385113648,114108.33631314116,211357.6067055416,16859.06592074073
91,215445.28385113648,111825.289678306,240516.84379578172,-16866.26443916971
92,215445.28385113648,112427.03323512788,240563.771242106,-15709.704771850258
93,215445.28385113648,120372.14410210018,218975.38305329578,21768.905150904597
94,215445.28385113648,120918.01166644091,210540.79971757293,31295.22361530889
95,215445.28385113648,114666.54585593363,233836.0030821588,-4502.911370291564
96,215445.28385113648,90413.07116245187,228346.80982137678,-47520.667496473034
97,215445.28385113648,110832.07669432493,223248.6799126488,-1584.526523998924
98,215445.28385113648,98277.52314057895,226670.76003005344,-30115.713748895534
99,215445.28385113648,97175.42949501118,208421.8981034753,-14071.03911345295
100,215445.28385113648,96118.200066886,221129.17415570648,-28892.774021934485
101,215445.28385113648,113594.80958796469,210615.8309471904,16573.788228738966
102,215445.28385113648,101812.58588337885,229916.0688911713,-26290.89712441359
103,215445.28385113648,87789.92283549596,224850.91329177987,-49271.067620787944
104,215445.28385113648,90736.1095734673,218070.6841567222,-36598.4650097876
105,215445.28385113648,82706.1190433406,232793.71031401184,-67381.47222733065
106,222146.97065450347,89565.86651687583,215657.97516837192,-36526.242134620246
107,222146.97065450347,84878.94066871777,196741.95731807454,-26984.075980639012
108,222146.97065450347,86156.63238146003,222828.32259637112,-50515.057833451065
109,222146.97065450347,111905.2031484716,206793.63065857528,17016.775638367908
110,222146.97065450347,107905.90420165689,234010.3083708364,-18198.499967522628
111,222146.97065450347,110273.01371801425,210232.84020386694,10313.187232161566
112,222146.97065450347,113280.53573178532,239260.24033063246,-12699.168867061817
113,222146.97065450347,120444.12053439078,229166.70630099392,11721.534767787642
114,222146.97065450347,114591.55384428789,216927.93813179998,12255.1695567758
115,222146.97065450347,115788.57521617862,252912.67302786018,-21335.522595502916
116,222146.97065450347,112014.94210254708,211499.53547055234,12530.34873454181
117,222146.97065450347,121146.13775583841,234583.24302732822,7709.032484348616
118,222146.97065450347,114966.06687421101,230464.92689082253,-532.7931424005073
119,222146.97065450347,104371.82632662702,250207.67855846838,-41464.02590521434
120,222146.97065450347,121416.15700686589,230188.96760338725,12643.346410344515
121,222146.97065450347,101006.92457961243,236575.1556530238,-34561.306493798926
122,222146.97065450347,105842.93145403978,204689.8731638111,6995.98974426846
123,222146.97065450347,102795.39944365702,220709.40877930544,-15118.609891991393
124,222146.97065450347,110787.22262184655,222588.60184744548,-1014.1566037523735
125,222146.97065450347,110006.52675587627,210268.97834303812,9744.075168714407
126,222146.97065450347,105053.4918389317,204181.56212162413,5925.421556239293
127,222146.97065450347,105434.5095964354,256198.81808662525,-45329.79889375447
128,222146.97065450347,106891.3358533484,228893.92417006387,-15111.252463367084
129,222146.97065450347,113556.30261954445,219741.97035433265,7370.634884756277
130,222146.97065450347,103543.64324999557,213689.58115768904,-6602.294657697901
131,222146.97065450347,98318.8267336664,220425.45987142384,-23787.80640409104
132,222146.97065450347,99527.77374615885,200472.6424724168,-1417.0949800991075
133,222146.97065450347,114637.58535791542,222964.80018336757,6310.37053246329
134,222146.97065450347,90708.40085134508,249049.82175593404,-67633.02005324389
135,222146.97065450347,95615.88067492995,224266.8685814346,-33035.107231574686
136,222146.97065450347,93191.2019161798,229419.070234669,-43036.666402309405
137,222146.97065450347,93922.27992829868,236514.8095847572,-48670.24972815985
138,222146.97065450347,90736.10912242476,244386.56992063136,-62914.35167578183
139,222146.97065450347,104156.27245697721,238380.62042362802,-30068.07550967358
140,222146.97065450347,96635.07331930492,237543.90152541123,-44273.75488680137
141,222146.97065450347,102952.21205427461,195821.63976730668,10082.784341242557
142,222146.97065450347,112963.06855143461,208117.74115088966,17808.395951979546
143,222146.97065450347,113311.65885415107,257817.77113565075,-31194.45342734859
144,222146.97065450347,112790.13820685726,210723.42269134108,14856.853722373431
145,222146.97065450347,108218.5872660271,253103.05834641686,-36665.88381436268
146,222146.97065450347,115978.03106432839,214918.45226754533,17037.60986111143
147,222146.97065450347,128669.94700183984,236409.53015514926,20930.363848530425
148,222146.97065450347,121800.1356594035,220080.01465651236,23520.256662294647
