generation,best_fitness,average_fitness,plus_1_std,minus_1_std
248,252441.96171284284,82446.745943008,204867.9354495397,-39974.4435635237
249,252441.96171284284,81866.81703505,173563.85689051112,-9830.222820411102
250,252441.96171284284,92008.33829615895,215837.90596250817,-31821.229370190253
251,252441.96171284284,88223.37178558321,207890.00760955957,-31443.264038393172
252,252441.96171284284,106056.48418120228,190443.7957567384,21669.172605666172
253,252441.96171284284,100445.22526873215,200733.99609802655,156.45443943774444
254,252441.96171284284,85206.41870450732,217285.34163381768,-46872.50422480304
255,252441.96171284284,67227.03912816831,205552.64682142844,-71098.56856509182
256,252441.96171284284,92069.66418794292,189070.15507421969,-4930.82669833384
257,252441.96171284284,85753.217517033,198738.7730747637,-27232.338040697694
258,252441.96171284284,78785.69052822057,220829.0955558113,-63257.71449937018
259,252441.96171284284,99750.62017969106,194885.56937919045,4615.670980191673
260,252441.96171284284,99107.10559005015,184360.15311412292,13854.058065977399
261,252441.96171284284,108596.72303734638,194273.61568927253,22919.830385420224
262,252441.96171284284,102246.79729908964,192805.6271298807,11687.96746829855
263,252441.96171284284,96646.2782361443,214898.99530488288,-21606.438832594285
264,252441.96171284284,92574.5357554141,222710.1936379408,-37561.12212711263
265,252441.96171284284,102312.042554084,184142.47809208196,20481.60701608601
266,252441.96171284284,112968.20766748386,195465.60019844104,30470.815136526682
267,252441.96171284284,87395.18435204044,254162.90024668165,-79372.53154260077
268,252441.96171284284,108064.68492303659,195080.98561646097,21048.38422961223
269,252441.96171284284,111271.76517195113,230559.39615939104,-8015.865815488782
270,252441.96171284284,102371.832727767,190673.034045241,14070.63141029302
271,252441.96171284284,109417.8744640395,197199.99522237037,21635.753705708645
272,252441.96171284284,110081.49657763509,246633.85210667973,-26470.85895140955
273,252441.96171284284,103030.09169558487,191878.59983596596,14181.58355520376
274,252441.96171284284,107680.63276366053,197461.0901899711,17900.175337349967
275,252441.96171284284,93568.74156886539,247280.78561176202,-60143.30247403127
276,252441.96171284284,96028.62503796036,232799.7290163113,-40742.478940390574
277,252441.96171284284,93154.57851296295,215851.10414536388,-29541.947119437973
278,252441.96171284284,83201.67596883971,255558.3489258043,-89154.99698812487
279,252441.96171284284,99024.21218321097,218298.59818063394,-20250.173814212
280,252441.96171284284,105903.54413989953,199657.28394078586,12149.804339013208
281,252441.96171284284,115019.30988701666,237182.60174235023,-7143.981968316919
282,252441.96171284284,106963.17001660718,217191.11647983198,-3264.7764466176304
283,252441.96171284284,105238.9057446291,214808.09291724383,-4330.281427985654
284,252441.96171284284,107508.02244143162,194519.0461721357,20496.998710727523
285,252441.96171284284,113425.31164793525,227454.7735140639,-604.1502181934047
286,252441.96171284284,105190.6797937224,205907.70744773728,4473.652139707541
287,252441.96171284284,95428.16137473953,237021.48744869948,-46165.16469922043
288,252441.96171284284,118023.3802635121,204243.06993776775,31803.690589256425
289,252441.96171284284,119810.06014704042,206471.33140923656,33148.78888484428
290,252441.96171284284,119297.18409193303,204925.09548233135,33669.27270153472
291,252441.96171284284,109571.94355773902,250790.1465432856,-31646.259427807556
292,252441.96171284284,102479.45033546083,197115.8369179893,7843.063752932358
293,252441.96171284284,107960.27187784675,197623.25628952455,18297.287466168957
294,252441.96171284284,112999.31834639616,216774.6516602923,9223.985032500044
295,252441.96171284284,109215.13353505515,221977.9291222002,-3547.6620520899014
296,252441.96171284284,113038.0150781542,200906.4605644077,25169.569591900698
297,252441.96171284284,96765.29822807161,254429.62043336994,-60899.02397722674
298,252441.96171284284,107902.65554441512,197260.42770312607,18544.88338570416
299,252441.96171284284,95082.07429103344,236757.78891037632,-46593.64032830944
300,252441.96171284284,100429.0880995927,191708.5213639773,9149.654835208086
301,252441.96171284284,90936.43214859563,234726.79780227455,-52853.93350508329
302,252441.96171284284,92756.16394528426,188325.8162934573,-2813.488402888761
303,252441.96171284284,86520.37751581398,212055.2269965673,-39014.47196493935
304,252441.96171284284,83528.73712345582,243566.96862958418,-76509.49438267254
305,252441.96171284284,87198.01470265604,223418.78830024364,-49022.758894931554
306,252441.96171284284,97562.21087351287,184086.91842459454,11037.503322431206
307,252441.96171284284,102498.15626325757,190805.59984331025,14190.712683204896
308,252441.96171284284,92164.39105573656,199034.51142972655,-14705.72931825342
309,252441.96171284284,88915.60354128723,233891.08477808372,-56059.877695509276
310,252441.96171284284,101139.09436830036,200892.5424727683,1385.646263832401
311,252441.96171284284,97339.20954052823,188945.91972142868,5732.499359627778
312,252441.96171284284,113445.56108096984,206198.68616504158,20692.4359968981
313,252441.96171284284,105307.04854379337,226684.5421772977,-16070.445089710978
314,252441.96171284284,109648.24164281574,217288.4897904822,2007.993495149276
315,252441.96171284284,107760.18547233814,203309.97363292504,12210.397311751236
316,252441.96171284284,112379.67905636673,202993.12523137347,21766.23288135999
317,252441.96171284284,103668.69810473772,264638.5877141053,-57301.19150462987
318,252441.96171284284,98587.99832667837,279374.2228770951,-82198.22622373838
319,252441.96171284284,85626.25357206735,290417.4132204498,-119164.9060763151
320,252441.96171284284,91254.66147167394,281699.2020967196,-99189.87915337172
321,252441.96171284284,94619.82175398878,260238.0537756661,-70998.41026768855
322,252441.96171284284,103348.51876655621,212051.05769203563,-5354.020158923202
323,252441.96171284284,99877.21598027431,193664.19768759958,6090.234272949048
324,252441.96171284284,103413.52697326796,212028.90240951945,-5201.848462983529
325,252441.96171284284,91292.73691800391,225504.3613755957,-42918.887539587886
326,252441.96171284284,99530.62744164174,227960.5509685944,-28899.296085310925
327,252441.96171284284,99986.97267064815,189337.53485355683,10636.410487739471
328,252441.96171284284,105740.46151571772,216692.41774597293,-5211.494714537475
329,252441.96171284284,91802.89382394824,245272.84084439592,-61667.05319649946
330,252441.96171284284,107027.86409409202,212296.0405147499,1759.6876734341204
331,252441.96171284284,111340.54699410086,195796.81169559984,26884.282292601885
332,252441.96171284284,121008.02149632956,204416.0389815674,37600.00401109172
333,252441.96171284284,124419.38476470979,205641.07152648974,43197.698002929814
334,252441.96171284284,114936.28659880324,250148.83049898993,-20276.257301383448
335,252441.96171284284,94034.41242677528,274444.4701387887,-86375.64528523812
336,252441.96171284284,90330.17071243927,268838.479668904,-88178.13824402542
337,252441.96171284284,83815.47159128565,271274.0359853292,-103643.0928027579
338,252441.96171284284,80027.23788840545,271200.363674337,-111145.88789752609
339,252441.96171284284,82655.54727338177,270826.88850895653,-105515.793962193
340,252441.96171284284,106132.4415029952,185800.62011096184,26464.262895028558
341,252441.96171284284,91655.46566923635,254517.265714024,-71206.33437555129
342,252441.96171284284,95067.52628199158,196938.23380715883,-6803.181243175684
343,252441.96171284284,103735.07454285488,191914.76847028872,15555.380615421062
344,252441.96171284284,87199.87871515441,263777.85243820335,-89378.09500789452
345,252441.96171284284,101034.89259795473,191801.7593051553,10268.025890754143
346,252441.96171284284,114584.0162689448,198834.04814122975,30333.984396659856
347,252441.96171284284,113280.91706266679,205825.18724478397,20736.646880549597
348,252441.96171284284,110985.89459250092,197823.4434636857,24148.34572131613
349,252441.96171284284,121450.09959452001,204362.59576319432,38537.60342584572
350,252441.96171284284,118629.50835213173,208335.48584789445,28923.53085636902
351,252441.96171284284,111758.4882557182,201881.78148772958,21635.195023706838
352,252441.96171284284,106315.5099761008,257114.61870640103,-44483.59875419941
353,252441.96171284284,85596.46038954904,246123.11203289992,-74930.19125380185
354,252441.96171284284,82793.40993909976,211266.9483172357,-45680.1284390362
355,252441.96171284284,75849.70797688302,264668.1719549041,-112968.7560011381
356,252441.96171284284,93408.11120989552,218074.0792038908,-31257.856784099757
357,252441.96171284284,94366.99062300069,212611.16051021076,-23877.17926420938
358,252441.96171284284,100823.7564129935,234542.78061017717,-32895.26778419016
359,252441.96171284284,113740.39217744404,212621.90494677582,14858.879408112247
360,252441.96171284284,114493.28692154791,204467.1441854678,24519.429657628047
361,252441.96171284284,124559.1993086795,231109.7825335644,18008.616083794594
362,252441.96171284284,106922.38816718815,199804.93525009934,14039.841084276952
363,252441.96171284284,104666.90716823391,248707.3792734895,-39373.56493702167
364,252441.96171284284,104311.5719409874,212054.21750930726,-3431.073627332473
365,252441.96171284284,99935.44485500261,233482.19491698092,-33611.30520697568
366,252441.96171284284,102742.11302500681,195525.52228981472,9958.703760198885
367,252441.96171284284,110595.19697325565,203161.45624062192,18028.93770588936
368,252441.96171284284,109585.30592090388,244589.56790108292,-25418.95605927518
369,252441.96171284284,98151.89276504371,254453.1385345126,-58149.35300442518
370,252441.96171284284,104789.90587824112,217486.72981247387,-7906.918055991628
371,252441.96171284284,91721.48846199155,234706.7255535337,-51263.74862955061
372,252441.96171284284,111367.98357345183,201398.110370081,21337.85677682265
373,252441.96171284284,97927.33503746502,211947.42981135932,-16092.759736429274
374,252441.96171284284,97374.5801704315,209315.28608629867,-14566.125745435682
375,252441.96171284284,107821.18449585368,208247.0185573332,7395.350434374137
376,252441.96171284284,100953.87543628688,213695.00313103833,-11787.252258464592
377,252441.96171284284,101042.77462432027,219479.49196958056,-17393.942720940016
378,252441.96171284284,97319.83903901627,242687.12936723744,-48047.451289204924
379,252441.96171284284,106613.67744417985,214908.86374126986,-1681.5088529101777
380,252441.96171284284,110144.13427256064,208734.57627677685,11553.692268344428
381,252441.96171284284,127404.33292208839,207363.8983627487,47444.767481428076
382,252441.96171284284,115675.29536737924,238780.21565356606,-7429.624918807589
383,252441.96171284284,124709.04133198544,211090.31236997305,38327.77029399783
384,252441.96171284284,131323.405236614,239038.14873099324,23608.661742234748
385,252441.96171284284,122318.06013828996,225525.6218129308,19110.498463649114
386,252441.96171284284,122855.98389661245,206850.97552732617,38860.99226589872
387,252441.96171284284,125074.11243597078,207042.95809074648,43105.26678119508
388,252441.96171284284,131057.64936598719,214457.1270458868,47658.17168608759
389,252441.96171284284,133629.4034004831,215272.39440228627,51986.41239867995
390,252441.96171284284,131957.29876894815,225772.6031152252,38141.994422671094
391,252441.96171284284,126938.7392065437,234539.2625722079,19338.215840879522
392,252441.96171284284,126178.58374081917,239509.64988772612,12847.517593912213
393,252441.96171284284,129189.31216809867,213734.42326259817,44644.20107359918
394,252441.96171284284,131779.1257225235,229676.61601271687,33881.635432330106
395,252441.96171284284,119328.77632876321,238551.9922796659,105.56037786051456
396,252441.96171284284,116623.31250332469,235559.20441552246,-2312.5794088730763
397,252441.96171284284,117123.75088133069,209686.00501130696,24561.49675135441
398,252441.96171284284,125973.0908175635,231711.94584980857,20234.235785318408
399,252441.96171284284,113873.86826409872,232459.7490469367,-4712.012518739255
400,252441.96171284284,118543.56287102803,235688.11414714443,1399.0115949116152
401,252441.96171284284,113553.67763887045,226140.7437472932,966.6115304476989
402,252441.96171284284,122398.24528106557,213933.69196138863,30862.79860074249
