generation,best_fitness,average_fitness,plus_1_std,minus_1_std
89,647831.0550726407,102467.34273472929,218199.2081133104,-13264.522643851815
90,647831.0550726407,89775.85063326308,222800.6995819676,-43248.99831544144
91,647831.0550726407,99182.9262997425,258768.30747730244,-60402.454877817465
92,647831.0550726407,108089.59643959293,225919.37047900332,-9740.177599817456
93,647831.0550726407,107434.378564784,221991.28506238258,-7122.52793281457
94,647831.0550726407,107644.54072875238,235521.07421065355,-20231.992753148777
95,647831.0550726407,96796.09161141617,242344.54515982026,-48752.36193698793
96,647831.0550726407,102584.88166529825,239489.29983671752,-34319.53650612102
97,647831.0550726407,103716.76485548733,234772.3551323178,-27338.825421343136
98,647831.0550726407,98224.80977684804,250280.1200271431,-53830.50047344703
99,647831.0550726407,100062.86992736913,228818.65506048998,-28692.91520575172
100,647831.0550726407,107783.72119510821,244676.40814966598,-29108.965759449566
101,647831.0550726407,100733.1240045495,264247.8280005117,-62781.579991412684
102,647831.0550726407,95352.21270048234,241820.09473729113,-51115.66933632645
103,647831.0550726407,79636.2396654258,240685.65695911483,-81413.1776282632
104,647831.0550726407,96565.51768902152,228620.87344257667,-35489.838064533644
105,647831.0550726407,106691.56546707619,253524.87873412692,-40141.74779997453
106,647831.0550726407,102829.59343898624,233128.74395033403,-27469.557072361553
107,647831.0550726407,89053.87476599656,239668.56385954263,-61560.81432754951
108,647831.0550726407,116881.59411234516,239394.9654618414,-5631.77723715108
109,647831.0550726407,100995.23631120769,240842.6531835675,-38852.180561152156
110,647831.0550726407,104192.43890699053,252115.87582186062,-43730.99800787958
111,647831.0550726407,91686.17603937397,258436.7617816523,-75064.40970290438
112,647831.0550726407,93592.77637282609,268312.352008931,-81126.7992632788
113,647831.0550726407,91895.88939786592,254942.85223873582,-71151.07344300399
114,647831.0550726407,97709.91203585907,246355.47062611688,-50935.64655439873
115,647831.0550726407,100779.0165151056,247186.14007356548,-45628.10704335429
116,647831.0550726407,106772.25290830013,248476.14569814235,-34931.63988154211
117,647831.0550726407,99662.14109759848,243706.21481241207,-44381.93261721512
118,647831.0550726407,97053.51514883495,247332.61499093467,-53225.584693264755
119,647831.0550726407,110542.71135089581,255978.62213962546,-34893.19943783383
120,647831.0550726407,75085.82223601676,272462.6498635468,-122291.00539151324
121,647831.0550726407,86853.8594745643,260486.345059781,-86778.62611065239
122,647831.0550726407,80703.40876769919,253632.3484500838,-92225.53091468544
123,647831.0550726407,98565.47500465425,235606.49039157736,-38475.54038226885
124,647831.0550726407,107551.80697360143,271707.2197278583,-56603.60578065546
125,647831.0550726407,99314.96212830584,253089.1425636783,-54459.21830706662
126,647831.0550726407,90653.91708474878,260494.00302122784,-79186.16885173025
127,647831.0550726407,106452.21644088741,250242.48430739937,-37338.05142562454
128,647831.0550726407,88286.20914778256,240911.0293235616,-64338.61102799649
129,647831.0550726407,96987.31563083566,237174.85796001024,-43200.22669833893
130,647831.0550726407,88464.66261298841,233237.88503759512,-56308.559811618295
131,647831.0550726407,75856.51681864733,263953.20088157675,-112240.16724428206
132,647831.0550726407,85734.79235502105,241074.00798340474,-69604.42327336263
133,647831.0550726407,85985.43156390841,238136.41639295116,-66165.55326513434
134,647831.0550726407,97766.71289660939,250127.6189016809,-54594.19310846212
135,647831.0550726407,98376.8779870725,247653.0874292166,-50899.33145507162
136,647831.0550726407,101928.97302858565,249774.36511532665,-45916.41905815534
137,647831.0550726407,88228.50605863587,222581.86380645842,-46124.85168918669
138,647831.0550726407,88762.41664025231,215841.31733183478,-38316.48405133016
139,647831.0550726407,90564.15922756876,249942.69671084895,-68814.37825571145
140,647831.0550726407,84932.31799100972,236951.906701107,-67087.27071908755
141,647831.0550726407,94724.5218282084,223263.74428867613,-33814.70063225932
142,647831.0550726407,92362.43314137844,233408.91045305866,-48684.0441703018
143,647831.0550726407,96468.64740511529,237879.87699828,-44942.58218804943
144,647831.0550726407,68562.13479022482,362976.3194104047,-225852.04982995504
145,647831.0550726407,70293.90876154382,236788.1429808252,-96200.32545773756
146,647831.0550726407,71812.62134909493,234933.40718493855,-91308.16448674869
147,647831.0550726407,97622.26339191881,246603.0025955916,-51358.47581175396
148,647831.0550726407,79022.68228666595,218038.79668398664,-59993.43211065474
149,647831.0550726407,79065.21873615742,221749.30871652736,-63618.87124421254
150,647831.0550726407,91911.8985672379,235206.91936097754,-51383.12222650174
151,647831.0550726407,75397.56404285818,243849.80568335898,-93054.6775976426
152,647831.0550726407,82311.77358739305,229794.9294399957,-65171.3822652096
153,647831.0550726407,84718.95581441963,222610.3097903754,-53172.39816153614
154,647831.0550726407,94115.08290544036,233996.93864921268,-45766.77283833196
155,647831.0550726407,85730.22442194862,227101.45979542384,-55641.01095152662
156,647831.0550726407,84617.21351140586,250343.40292388716,-81108.97590107544
157,647831.0550726407,82834.62199708054,237062.8368266593,-71393.59283249822
158,647831.0550726407,77517.201913001,238914.78457749687,-83880.38075149486
159,647831.0550726407,86537.28719946467,214585.0132392461,-41510.43884031677
160,647831.0550726407,87723.96296251903,216899.52646510547,-41451.60054006743
161,647831.0550726407,90899.93368301044,278920.77671564964,-97120.90934962874
162,647831.0550726407,99048.56226695093,276418.92464412085,-78321.80011021899
163,647831.0550726407,94133.263339192,238755.32116489825,-50488.79448651426
164,647831.0550726407,98078.35622398241,237956.98315844822,-41800.2707104834
165,647831.0550726407,103001.03123695133,265907.94556886074,-59905.88309495806
166,647831.0550726407,78014.4837194684,228382.05338787084,-72353.08594893407
167,647831.0550726407,88439.65447906309,237876.08257547425,-60996.77361734808
168,647831.0550726407,67378.13264413737,241113.97049729974,-106357.705209025
169,647831.0550726407,67631.49290708183,232940.2761484491,-97677.29033428543
170,647831.0550726407,65131.06783208924,240478.92520654848,-110216.78954237001
171,647831.0550726407,87627.55721262387,226057.56678543118,-50802.45236018345
172,647831.0550726407,85427.13647068177,252541.976710129,-81687.70376876548
173,647831.0550726407,89410.7984637417,257085.18250413422,-78263.58557665083
174,647831.0550726407,90467.07681026006,270189.4866467076,-89255.33302618748
175,647831.0550726407,102283.34677669707,267116.4994474419,-62549.805894047764
176,647831.0550726407,93441.82071891185,280408.11379601003,-93524.47235818629
177,647831.0550726407,113280.53889502298,269533.549375685,-42972.47158563904
178,647831.0550726407,94221.74613798485,257956.78338001607,-69513.29110404637
179,647831.0550726407,117146.8494875186,242860.1942067576,-8566.495231720372
180,647831.0550726407,114375.03970463078,252525.31557329808,-23775.23616403654
181,647831.0550726407,112026.15809133185,255003.40179329517,-30951.08561063146
182,647831.0550726407,111880.23591313449,251028.60851956793,-27268.136693298948
183,647831.0550726407,109143.35854374428,265661.33963130566,-47374.622543817066
184,647831.0550726407,96291.63790999116,260555.20763569628,-67971.93181571398
185,647831.0550726407,104783.71530755206,253980.01815615833,-44412.58754105422
186,647831.0550726407,122037.1152805812,253259.90165196848,-9185.671090806078
187,647831.0550726407,113224.60026972853,242426.59150590148,-15977.390966444436
188,647831.0550726407,101787.6998567993,253194.51229962736,-49619.11258602876
189,647831.0550726407,86219.25150772021,240679.4821873676,-68240.97917192717
190,647831.0550726407,101880.37182360257,233957.00334515976,-30196.259697954592
191,647831.0550726407,98718.14951936904,229029.12267290204,-31592.82363416397
192,647831.0550726407,99827.58419226621,231485.51435883326,-31830.345974300828
193,647831.0550726407,100040.18398797851,233485.35215223738,-33404.98417628034
194,647831.0550726407,88304.93382715365,222823.62259199063,-46213.754937683334
195,647831.0550726407,79656.38729426716,226926.04909124266,-67613.27450270834
196,647831.0550726407,111113.02999413964,246347.2414141121,-24121.181425832838
197,647831.0550726407,103883.19780241177,247211.5331630825,-39445.13755825895
198,647831.0550726407,91558.41934178358,258872.87931710796,-75756.04063354079
199,647831.0550726407,99051.48667640166,226264.52998539177,-28161.556632588443
200,647831.0550726407,100302.97049879479,248727.91060162685,-48121.96960403725
201,647831.0550726407,98915.96669274579,249129.60145062517,-51297.66806513361
202,647831.0550726407,85362.39864650575,241594.49380697086,-70869.69651395935
203,647831.0550726407,78874.75082547026,232842.60299505776,-75093.10134411725
204,647831.0550726407,93660.41046333534,228098.01685786413,-40777.19593119345
205,647831.0550726407,99278.33483392639,223493.28131551016,-24936.611647657395
206,647831.0550726407,100278.12307259868,240574.46114499276,-40018.2149997954
207,647831.0550726407,86983.11208353975,206928.70712249962,-32962.48295542013
208,647831.0550726407,111837.69927333547,233941.415354234,-10266.016807563035
209,647831.0550726407,97835.7399135416,248135.66291169118,-52464.183084607954
210,647831.0550726407,100344.35364555057,240526.42470826348,-39837.717417162334
211,647831.0550726407,93556.95324490004,229735.67361898092,-42621.76712918084
212,647831.0550726407,90949.83206680058,246689.92065786256,-64790.25652426142
213,647831.0550726407,83008.03827096977,237516.6945905086,-71500.61804856903
214,647831.0550726407,105770.37913954072,242347.2358963342,-30806.477617252764
215,647831.0550726407,94469.29201898658,245243.14566332626,-56304.561625353075
216,647831.0550726407,93862.44615780492,228717.40347952544,-40992.511163915595
217,647831.0550726407,97266.49278950873,230396.2621712847,-35863.276592267226
218,647831.0550726407,94813.04131987161,219600.23670738487,-29974.154067641633
219,647831.0550726407,87317.4018637566,233458.50035012688,-58823.69662261369
220,647831.0550726407,105349.18809324355,236528.66282722552,-25830.286640738428
221,647831.0550726407,106546.80731681903,227417.1553445749,-14323.54071093681
222,647831.0550726407,94079.31580233772,210435.39309241436,-22276.761487738913
223,647831.0550726407,95770.54111039166,226495.90907116386,-34954.826850380545
224,647831.0550726407,110722.10573340867,270346.8892936153,-48902.67782679798
225,647831.0550726407,97953.82884413829,232692.64663594018,-36784.98894766359
226,647831.0550726407,115357.95686081196,231573.39993647003,-857.4862148461107
227,647831.0550726407,83450.3513994315,240666.62050408192,-73765.91770521892
228,647831.0550726407,99190.70292498941,237449.14360471518,-39067.73775473637
229,647831.0550726407,101573.32817627718,244407.65365357528,-41260.997301020936
230,647831.0550726407,94982.17328768333,252047.09177630895,-62082.745200942285
231,647831.0550726407,105817.95103220893,256874.7848901261,-45238.882825708235
232,647831.0550726407,105527.66797887108,243890.0804083909,-32834.74445064874
233,647831.0550726407,101246.47557618836,254471.04311043257,-51978.091958055855
234,647831.0550726407,122063.78272041355,245876.04119215586,-1748.4757513287623
235,647831.0550726407,102625.74506317933,238647.0638250421,-33395.57369868345
236,647831.0550726407,92040.6549963788,363245.6750236858,-179164.36503092817
237,647831.0550726407,108223.70295536799,232266.77906349563,-15819.373152759654
238,647831.0550726407,111877.47743029118,229760.74946615382,-6005.7946055714565
239,647831.0550726407,108633.81701955597,257586.05094379664,-40318.416904684695
240,647831.0550726407,102845.98282314194,244582.65366614176,-38890.68801985789
241,647831.0550726407,108114.56694378066,240204.05653493878,-23974.922647377447
242,647831.0550726407,120694.50411253812,239909.1413355022,1479.8668895740266
243,647831.0550726407,101134.15337167593,443834.3381476472,-241566.03140429535
244,647831.0550726407,113092.03118910064,228910.00694710918,-2725.9445689078857
245,647831.0550726407,106768.80562530192,230269.40530076617,-16731.794050162353
246,647831.0550726407,104085.56104841112,217010.9929953518,-8839.870898529523
247,647831.0550726407,99359.08374908101,249884.30213510376,-51166.134636941744
248,647831.0550726407,96980.67716121746,235081.6728899182,-41120.31856748328
249,647831.0550726407,94039.06485986203,257589.71541929423,-69511.58569957016
250,647831.0550726407,112209.77026037728,236522.1544147773,-12102.61389402274
251,647831.0550726407,111046.01046291381,259883.24453956416,-37791.22361373654
252,647831.0550726407,106221.28724039931,247498.14221127547,-35055.56773047685
253,647831.0550726407,106760.88052673494,241832.0280999504,-28310.267046480512
254,647831.0550726407,92332.91629658832,239025.0373887507,-54359.20479557407
255,647831.0550726407,96925.80986032494,241908.56192390306,-48056.9422032532
256,647831.0550726407,94265.93767506939,247813.34492207825,-59281.46957193948
257,647831.0550726407,97229.45669764293,261011.67168383655,-66552.7582885507
258,647831.0550726407,104586.35955495555,250285.12389760558,-41112.40478769447
259,647831.0550726407,101732.50150206801,260517.59902339315,-57052.59601925712
260,647831.0550726407,66619.54538013064,321814.72448666807,-188575.63372640678
261,647831.0550726407,88153.57883267448,258872.05645177775,-82564.89878642879
262,647831.0550726407,67148.47715373774,294129.15300661075,-159832.19869913528
263,647831.0550726407,94382.5362687384,239253.71145281184,-50488.63891533502
264,647831.0550726407,91345.42633883811,279824.0829173032,-97133.23023962697
265,647831.0550726407,109656.21043211005,242509.57530474622,-23197.15444052611
266,647831.0550726407,108439.8784661624,253467.72472954539,-36587.9677972206
267,647831.0550726407,97997.88631622888,234234.052319685,-38238.27968722723
268,647831.0550726407,113469.49881031552,240855.67556071826,-13916.677940087218
269,647831.0550726407,95203.65627531023,264370.18464183266,-73962.8720912122
270,647831.0550726407,106465.70585730074,242295.74697121687,-29364.335256615406
271,647831.0550726407,107401.03552074656,246692.06847373623,-31889.997432243093
272,647831.0550726407,106562.1330148405,237218.5558187291,-24094.28978904811
273,647831.0550726407,114242.36208924642,231947.73508352105,-3463.0109050282044
274,647831.0550726407,91623.11130399768,286632.27940647915,-103386.05679848381
275,647831.0550726407,101316.04095192255,260638.94694880053,-58006.86504495541
276,647831.0550726407,92268.78961482688,277495.0990925428,-92957.51986288899
277,647831.0550726407,66078.46170440281,573627.1828072036,-441470.25939839793
278,647831.0550726407,93080.5273000087,273233.9653635666,-87072.91076354917
279,647831.0550726407,93904.05944281766,247070.14843218646,-59262.02954655113
280,647831.0550726407,81143.83172996127,273812.44428971445,-111524.78082979188
281,647831.0550726407,81531.30163304174,236633.01186548133,-73570.40859939785
282,647831.0550726407,81518.65388680945,228724.38011947606,-65687.07234585716
283,647831.0550726407,97205.1208895355,246745.10562704795,-52334.86384797696
284,647831.0550726407,96265.85036501315,230942.81760123864,-38411.11687121235
285,647831.0550726407,97585.1938516461,235628.28163806626,-40457.89393477407
286,647831.0550726407,103327.67636220148,247263.59653138882,-40608.24380698585
287,647831.0550726407,111572.03473135148,258895.68717638854,-35751.617713685584
288,647831.0550726407,84342.52577142717,257793.3848409129,-89108.33329805857
289,647831.0550726407,89626.93800593544,227858.76326638117,-48604.887254510264
290,647831.0550726407,99701.82892336823,240736.0896471219,-41332.43180038546
291,647831.0550726407,87624.05729825207,243847.67475880872,-68599.56016230458
292,647831.0550726407,94074.58063894755,220775.3600568188,-32626.198778923732
293,647831.0550726407,91830.8035707115,223698.26447513304,-40036.65733371004
294,647831.0550726407,88287.58739214834,221489.66955444968,-44914.494770152975
295,647831.0550726407,84615.65228920295,222966.75858273776,-53735.454004331885
296,647831.0550726407,97903.4698949355,231227.1963460716,-35420.25655620062
297,647831.0550726407,101006.5384988924,220135.71184076904,-18122.634842984233
298,647831.0550726407,96907.18687849183,234023.89076567016,-40209.5170086865
299,647831.0550726407,96737.6406249747,233381.8375443858,-39906.55629443641
300,647831.0550726407,95859.6145223181,225761.85237434378,-34042.62332970761
301,647831.0550726407,87555.044480669,244888.19221792294,-69778.10325658492
302,647831.0550726407,94587.02551704405,237553.43825609487,-48379.387222006786
303,647831.0550726407,110264.94085744512,232346.8350609069,-11816.953346016628
304,647831.0550726407,106913.7812501833,234979.2076510123,-21151.645150645694
305,647831.0550726407,93899.9551959655,260693.58930974052,-72893.67891780955
306,647831.0550726407,116484.1226128298,232849.04229227256,119.2029333870596
307,647831.0550726407,117191.22133217583,245199.58928610926,-10817.146621757609
308,647831.0550726407,112193.04884493886,252867.10281809384,-28481.005128216115
309,647831.0550726407,117357.85533175297,251475.07511980206,-16759.364456296113
310,647831.0550726407,91756.44214506897,309141.8496587526,-125628.96536861466
311,647831.0550726407,124887.66143062149,235887.34840158158,13887.974459661404
312,647831.0550726407,118905.37142177494,236592.82144536372,1217.921398186154
313,647831.0550726407,122756.57360611936,243986.62822469638,1526.5189875423384
314,647831.0550726407,117997.97925708214,251750.3022584893,-15754.34374432503
315,647831.0550726407,103296.99268608772,253839.3407978202,-47245.35542564477
316,647831.0550726407,119519.68446325719,226114.49269247404,12924.87623404032
317,647831.0550726407,108413.92957310638,255739.49140693477,-38911.63226072202
318,647831.0550726407,98201.2736376842,245282.1539404231,-48879.6066650547
319,647831.0550726407,108778.62510024231,252476.75366107567,-34919.50346059106
320,647831.0550726407,105794.73437301675,218916.15492784724,-7326.68618181374
321,647831.0550726407,109992.45644753553,222098.35556977673,-2113.4426747056714
322,647831.0550726407,95461.37114284979,228327.599454192,-37404.857168492425
323,647831.0550726407,105585.4651109752,220741.43216553348,-9570.50194358309
324,647831.0550726407,100369.69739403707,225187.26187507735,-24447.867087003222
325,647831.0550726407,111881.34417940382,246339.33728762064,-22576.648928812996
326,647831.0550726407,108911.95326352223,246450.9646176317,-28627.05809058725
327,647831.0550726407,106290.53278110031,231828.25182638678,-19247.18626418618
328,647831.0550726407,94576.39341259179,257848.36258566327,-68695.57576047968
329,647831.0550726407,110909.58032453398,231805.61863718217,-9986.457988114213
330,647831.0550726407,126395.04991105146,238349.11502222397,14440.984799878948
331,647831.0550726407,96764.36798139832,257171.71456966398,-63642.97860686733
332,647831.0550726407,118462.8190749527,243905.8461415082,-6980.207991602816
333,647831.0550726407,119386.74423042712,239696.63821683277,-923.1497559785203
334,647831.0550726407,106532.90905627425,256196.5739935829,-43130.75588103439
335,647831.0550726407,106609.18065412216,236892.1346283032,-23673.773320058885
336,647831.0550726407,90407.84279297138,258099.60246192862,-77283.91687598586
337,647831.0550726407,96941.59880188805,224968.53905179584,-31085.341448019768
338,647831.0550726407,104681.44506107814,223404.96900531254,-14042.078883156268
339,647831.0550726407,98038.8770983083,230189.8334475061,-34112.07925088951
340,647831.0550726407,101421.09107234805,249045.70404753927,-46203.52190284316
341,647831.0550726407,110052.10914606498,227958.5852183241,-7854.366926194125
342,647831.0550726407,113743.15549019833,233005.59154983726,-5519.280569440598
343,647831.0550726407,109014.45201643417,239890.7762011578,-21861.87216828947
344,647831.0550726407,100459.85905221746,230255.95657022062,-29336.23846578569
345,647831.0550726407,114144.64289156196,227699.7016039004,589.5841792235296
346,647831.0550726407,112610.8911666806,226642.99980260892,-1421.2174692477129
347,647831.0550726407,120536.76220603644,223822.1257242639,17251.398687808964
348,647831.0550726407,103530.8324918894,247730.86886071152,-40669.20387693269
349,647831.0550726407,105769.46703780544,219930.00508264266,-8391.071007031758
350,647831.0550726407,106716.59392105542,240694.89489512454,-27261.707053013684
351,647831.0550726407,121398.94227184415,225218.72069153248,17579.163852155834
352,647831.0550726407,112887.00218597196,242639.57496225834,-16865.570590314426
353,647831.0550726407,105223.60521250368,234712.1409029791,-24264.930477971735
354,647831.0550726407,108488.6031864933,242356.6322073875,-25379.4258344009
355,647831.0550726407,128684.42690600983,251857.64171492102,5511.212097098643
356,647831.0550726407,108465.22186124243,229913.45419570198,-12983.010473217117
357,647831.0550726407,109010.9331316734,249865.67912860168,-31843.812865254877
358,647831.0550726407,106702.08619466338,253490.6268507199,-40086.454461393136
359,647831.0550726407,98748.91630155995,246812.73303455042,-49314.90043143052
360,647831.0550726407,114178.63430751553,279488.5219640856,-51131.2533490545
361,647831.0550726407,113412.55659714686,244097.40232987766,-17272.28913558394
362,647831.0550726407,113853.45121038116,259518.56207973557,-31811.659658973265
363,647831.0550726407,99190.44464404082,238636.79042373924,-40255.90113565758
364,647831.0550726407,106862.19809325889,221033.56124560465,-7309.165059086867
365,647831.0550726407,88469.12319768431,246474.92356535548,-69536.67716998684
366,647831.0550726407,97833.92360541761,217413.71329767775,-21745.866086842536
367,647831.0550726407,118251.61610116516,221708.47832253418,14794.753879796146
368,647831.0550726407,115992.82147102518,239184.78522249236,-7199.142280442
369,647831.0550726407,112749.43329479697,219059.4424195436,6439.4241700503335
370,647831.0550726407,105036.14003558962,246881.2182645498,-36808.93819337057
371,647831.0550726407,111124.20293550397,209432.0080585151,12816.397812492854
372,647831.0550726407,100090.73370806771,233457.64110453392,-33276.1736883985
373,647831.0550726407,97422.11937949675,238599.05086651185,-43754.812107518344
374,647831.0550726407,113424.75863457065,221666.08865866292,5183.428610478382
375,647831.0550726407,100267.12320941506,219878.2151174263,-19343.968698596174
376,647831.0550726407,107258.18267145043,219477.63446469768,-4961.269121796839
377,647831.0550726407,102216.38311926746,228862.07468115835,-24429.308442623456
378,647831.0550726407,114800.92479113382,222841.29308223206,6760.5565000355855
379,647831.0550726407,104319.65165991036,222535.97100801807,-13896.667688197325
380,647831.0550726407,104008.64828704273,238131.3466398908,-30114.050065805335
381,647831.0550726407,96275.6958766053,220359.79084069718,-27808.39908748657
382,647831.0550726407,97408.78111397971,216330.88538734574,-21513.32315938633
383,647831.0550726407,95517.19519856485,221255.85067728028,-30221.460280150583
384,647831.0550726407,87579.00266435544,226852.59219810617,-51694.58686939528
385,647831.0550726407,97302.60065047035,220418.81481945876,-25813.613518518046
386,647831.0550726407,90250.1222213667,217061.19156480755,-36560.947122074125
387,647831.0550726407,88310.39158184016,241746.83302011422,-65126.04985643392
388,647831.0550726407,80020.42666507437,233479.88063401284,-73439.0273038641
389,647831.0550726407,84510.31164712524,251263.23320459801,-82242.60991034751
390,647831.0550726407,101880.43377389289,223302.13206977572,-19541.264521989957
391,647831.0550726407,99465.62932349015,244498.39808248164,-45567.13943550132
392,647831.0550726407,103611.60925781779,225507.31831011776,-18284.099794482172
393,647831.0550726407,95608.13514691338,251341.25592598316,-60124.9856321564
394,647831.0550726407,104849.41560764969,238613.53535474557,-28914.7041394462
395,647831.0550726407,96179.43753442384,234166.12198163217,-41807.246912784496
396,647831.0550726407,92355.0847995931,217193.71919126896,-32483.549592082752
397,647831.0550726407,69614.44985717894,273600.73883463885,-134371.839120281
398,647831.0550726407,77745.82623613492,214754.34435651658,-59262.69188424674
399,647831.0550726407,97859.74150827415,215387.59856973024,-19668.115553181924
