generation,best_fitness,average_fitness,plus_1_std,minus_1_std
62,550628.6492658773,102127.94478407044,251735.4570874307,-47479.567519289834
63,550628.6492658773,120551.22456053681,240481.1141660178,621.3349550558341
64,550628.6492658773,103197.46133825909,237598.67375729966,-31203.75108078147
65,550628.6492658773,114921.29375188483,232358.14890494262,-2515.561401172963
66,550628.6492658773,117374.82414284968,224923.48744929032,9826.16083640905
67,550628.6492658773,106361.13600132185,226041.5876768056,-13319.315674161888
68,550628.6492658773,112560.36540621844,236469.62083022838,-11348.89001779152
69,550628.6492658773,109733.39184384569,232953.03554228868,-13486.251854597314
70,550628.6492658773,96270.81006566175,233222.22297924059,-40680.60284791708
71,550628.6492658773,94033.70324430302,240445.2984060367,-52377.891917430636
72,550628.6492658773,107147.5680683276,245738.0595909846,-31442.923454329415
73,550628.6492658773,110052.82898588902,262971.7967942434,-42866.138822465364
74,550628.6492658773,104979.08281704366,238906.68458915857,-28948.51895507124
75,550628.6492658773,105318.13879564,229892.3623939507,-19256.08480267071
76,550628.6492658773,104747.07789802541,239232.93256964232,-29738.77677359151
77,550628.6492658773,90145.64686713534,245559.3900835286,-65268.09634925792
78,550628.6492658773,110427.75340505964,237064.3948880865,-16208.888077967218
79,550628.6492658773,95812.4648266414,234100.71338963218,-42475.783736349375
80,550628.6492658773,102007.87859179526,237502.90810073382,-33487.150917143284
81,550628.6492658773,-8931.598058078156,1433622.7249998013,-1451485.9211159577
82,550628.6492658773,83976.1012768991,243792.5374657798,-75840.3349119816
83,550628.6492658773,95356.61283340541,215561.27973200064,-24848.05406518982
84,550628.6492658773,86258.17854042484,233925.87236617232,-61409.51528532263
85,550628.6492658773,89094.91289381363,232901.2703970214,-54711.44460939415
86,550628.6492658773,79628.82358386963,248606.14362383704,-89348.49645609777
87,550628.6492658773,104832.74024916146,217789.17222090895,-8123.691722586023
88,550628.6492658773,100446.70713631487,241461.55155433412,-40568.13728170436
89,550628.6492658773,104930.13947032462,221975.88598340342,-12115.607042754185
90,550628.6492658773,104790.57162675867,228380.07812157107,-18798.934868053737
91,550628.6492658773,90311.88691867249,277669.9249205163,-97046.15108317132
92,550628.6492658773,92565.63448605637,219886.03787948482,-34754.76890737208
93,550628.6492658773,104035.88263712179,238960.7886598612,-30889.023385617635
94,550674.0291220411,95407.24697533241,253431.73436625613,-62617.24041559131
95,550674.0291220411,99155.35264350963,250527.32852038092,-52216.623233361664
96,550674.0291220411,103543.30470352614,258127.01029255657,-51040.40088550429
97,550674.0291220411,82558.63461313177,253333.45019169356,-88216.18096543
98,550674.0291220411,95587.61870653134,222967.35442894994,-31792.11701588727
99,550674.0291220411,103513.61031327963,235212.1248246234,-28184.904198064134
100,550674.0291220411,71288.11552431683,253266.54167438968,-110690.310625756
101,550674.0291220411,93650.26975820787,231919.96854821057,-44619.42903179483
102,550674.0291220411,98960.50584875549,228905.1736062421,-30984.161908731112
103,550674.0291220411,92411.69802411745,248327.17866392154,-63503.78261568665
104,550674.0291220411,110186.81384809178,248076.19393671578,-27702.566240532207
105,550674.0291220411,75206.71653687104,321267.84491800866,-170854.41184426658
106,550674.0291220411,92540.98111468069,244898.51352086593,-59816.55129150454
107,550674.0291220411,114810.64517882149,240478.5361633908,-10857.245805747792
108,550674.0291220411,100814.15490013559,247398.41825874016,-45770.10845846898
109,550674.0291220411,102530.59576130433,245254.17841287464,-40192.986890265965
110,550674.0291220411,103520.74702024578,253523.76781594008,-46482.27377544854
111,550674.0291220411,104697.7004191544,246669.27548676127,-37273.874648452475
112,550674.0291220411,108369.84322268792,231419.25721976906,-14679.570774393214
113,550674.0291220411,101949.03627447248,235137.59463164877,-31239.5220827038
114,550674.0291220411,100194.0789117703,258550.35487298248,-58162.19704944188
115,550674.0291220411,90115.23785631306,244673.97445421648,-64443.49874159036
116,550674.0291220411,88496.74982500332,245567.08616043642,-68573.58651042977
117,550674.0291220411,91668.01373932524,263940.9526126066,-80604.92513395609
118,550674.0291220411,85850.34451577057,249141.13888198632,-77440.44985044519
119,550674.0291220411,96473.58514722354,234924.11938427703,-41976.94908982997
120,550674.0291220411,103335.04454427795,248387.14063561196,-41717.051547056064
121,550674.0291220411,109592.89080085584,229372.89280054325,-10187.111198831582
122,550674.0291220411,93787.93377137043,238618.20844389428,-51042.34090115344
123,550674.0291220411,107083.88241254368,225710.28060521279,-11542.51578012541
124,550674.0291220411,92098.43577223191,247149.52233644918,-62952.650791985376
125,550674.0291220411,90485.69943953809,244167.10546089392,-63195.706581817736
126,550674.0291220411,100617.86811410033,228795.54833682597,-27559.812108625294
127,550674.0291220411,85245.72147956103,249414.61547999224,-78923.17252087017
128,550674.0291220411,77742.36195633972,241410.77916210698,-85926.05524942752
129,550674.0291220411,89881.37732235105,230758.43626277125,-50995.68161806917
130,550674.0291220411,88400.44511935343,263840.74519077,-87039.85495206313
131,550674.0291220411,97172.24289738206,237364.55559080746,-43020.06979604333
132,550674.0291220411,67130.2722288245,342058.33115933795,-207797.78670168895
133,550674.0291220411,50743.47844636364,443402.9445425329,-341915.9876498056
134,550674.0291220411,76761.09311080237,216968.44929536193,-63446.26307375722
135,550674.0291220411,81628.303217062,206333.53693938674,-43076.93050526273
136,550674.0291220411,71752.91925380228,257241.1343073281,-113735.29579972354
137,550674.0291220411,73293.46710920721,236365.75154407872,-89778.8173256643
138,550674.0291220411,89230.90579289281,234466.35072720487,-56004.53914141927
139,550674.0291220411,79714.04283879539,273328.5482079481,-113900.46253035734
140,550674.0291220411,76090.47497177235,241114.35952903502,-88933.40958549033
141,550674.0291220411,85676.50945948156,245556.86330090638,-74203.84438194327
142,550832.8118930262,71476.00561012376,233740.88926861808,-90788.87804837055
143,550832.8118930262,88078.02531140723,218655.58313291433,-42499.53251009986
144,550832.8118930262,85658.22875883774,219720.34017920448,-48403.882661529
145,550832.8118930262,74800.31328728415,214309.73778654006,-64709.11121197174
146,550832.8118930262,88538.35506597951,204419.65775559808,-27342.947623639062
147,550832.8118930262,82514.24212452387,222219.24238147103,-57190.75813242329
148,550832.8118930262,74510.35144046276,233432.9008563878,-84412.19797546226
149,550832.8118930262,100540.05459068989,217353.9618293363,-16273.852647956504
150,550832.8118930262,79571.40678145149,237453.07816700227,-78310.2646040993
151,550832.8118930262,76724.57718520655,215213.96618482316,-61764.81181441006
152,550832.8118930262,77703.54921279883,212075.27036958747,-56668.171943989815
153,550832.8118930262,81968.5216688571,228970.78571501077,-65033.74237729657
154,550832.8118930262,94669.82100368937,216145.47029855684,-26805.828291178113
155,550832.8118930262,107735.06095865084,217914.38451994734,-2444.2626026456855
156,550832.8118930262,100984.20216291257,234405.34568612336,-32436.94136029821
157,550832.8118930262,105505.19535611728,225273.2152007118,-14262.824488477214
158,550832.8118930262,114162.69858571695,218421.43052171532,9903.966649718568
159,550832.8118930262,93786.53082282942,245555.39597649226,-57982.334330833444
160,550832.8118930262,106143.69950842093,238583.61022839713,-26296.211211555274
161,550832.8118930262,117275.19541696738,216384.88876813318,18165.502065801586
162,550832.8118930262,101195.1376971478,210571.02998690627,-8180.754592610654
163,550832.8118930262,95295.57267442743,215286.83494547184,-24695.68959661697
164,550832.8118930262,101560.74926305561,213301.9247159885,-10180.426189877297
165,550832.8118930262,88012.42536868331,225596.74050191703,-49571.88976455042
166,550832.8118930262,91323.84220814433,233857.34233452321,-51209.657918234545
167,550832.8118930262,97137.76560522505,216041.3912851974,-21765.860074747296
168,550832.8118930262,102297.14645448659,213010.3626229427,-8416.069713969511
169,550832.8118930262,102946.27116785446,207438.17332066956,-1545.6309849606623
170,550832.8118930262,107393.1359010759,212799.84339793248,1986.4284042193322
171,550832.8118930262,95141.2871455726,238955.46626183094,-48672.89197068574
172,550832.8118930262,100969.52881660954,219473.2620051088,-17534.204371889704
173,550832.8118930262,80706.8702330206,233546.2851363,-72132.5446702588
174,550832.8118930262,65974.06066752285,257078.13070674386,-125130.00937169818
175,550832.8118930262,87090.8530211257,201889.6512198327,-27707.945177581307
176,550832.8118930262,108554.0522131165,210049.65144325956,7058.452982973453
177,550832.8118930262,97312.05681230286,222195.2833976229,-27571.169773017173
178,550832.8118930262,75620.95120142675,226177.96593935002,-74936.0635364965
179,550832.8118930262,78070.29843627654,250539.6117350348,-94399.01486248172
180,550832.8118930262,84987.16113148433,210517.8582513042,-40543.53598833553
181,550832.8118930262,81575.11530265606,242857.59302424185,-79707.36241892971
182,550832.8118930262,86510.7518308644,213489.3629552773,-40467.85929354848
183,550832.8118930262,87621.91869257469,210081.89552779135,-34838.05814264195
184,550832.8118930262,102314.98812736584,202725.80247158837,1904.1737831433275
185,550832.8118930262,105739.23941833145,212579.55541579257,-1101.076579129658
186,550832.8118930262,91269.60111601478,237114.41167947126,-54575.209447441695
187,552079.4161294622,84311.24808738436,223030.72831943963,-54408.23214467091
188,552079.4161294622,81844.25563048836,224875.41896821774,-61186.907707241015
189,552079.4161294622,88972.63358841538,268841.76665773045,-90896.4994808997
190,552079.4161294622,104522.71717286228,211699.37502836017,-2653.9406826356135
191,552079.4161294622,96020.76739621964,238023.32353248587,-45981.7887400466
192,552079.4161294622,73277.14161002087,220729.09219201287,-74174.80897197114
193,552079.4161294622,93234.41942485068,215327.92585158223,-28859.087001880864
194,552079.4161294622,76087.78246147533,225212.961530352,-73037.39660740136
195,552079.4161294622,66615.91899766623,253286.8902455839,-120055.05225025145
196,555316.418198231,96646.15509869586,231487.97888375047,-38195.66868635875
197,555316.418198231,100807.68568892789,236202.7967613938,-34587.42538353804
198,555316.418198231,81809.24000550059,224274.5665873525,-60656.08657635134
199,555316.418198231,99184.52792439886,236521.14291794787,-38152.08706915015
200,558068.6825964733,95120.36028653786,243530.7926155702,-53290.072042494445
201,558068.6825964733,86368.89365827022,249520.11314701854,-76782.3258304781
202,558068.6825964733,108942.3120608239,220081.6820708086,-2197.057949160793
203,558068.6825964733,101494.98540892726,242502.52296063886,-39512.55214278435
204,558068.6825964733,82374.39899611675,218973.24215883156,-54224.44416659807
205,558068.6825964733,85124.58170235688,232753.60724853532,-62504.443843821544
206,558068.6825964733,100828.98932491313,207992.97734778805,-6334.998697961797
207,558068.6825964733,99902.2155255293,259443.1995954645,-59638.76854440592
208,558068.6825964733,81255.23606390844,237519.4518108623,-75008.97968304541
209,558068.6825964733,93454.47458214013,224772.56227103394,-37863.61310675368
210,558068.6825964733,95240.15017336182,227548.98134627152,-37068.68099954788
211,558068.6825964733,105386.5336434576,211322.41549435072,-549.3482074354979
212,558068.6825964733,105348.44617182724,236727.3281963865,-26030.435852732015
213,558068.6825964733,111344.38991707926,225670.65162932366,-2981.8717951651342
214,558068.6825964733,119052.89913312277,239142.99101920705,-1037.1927529615205
215,558068.6825964733,120539.6770034038,229927.9398609371,11151.414145870513
216,558068.6825964733,115395.03373371609,257148.9124876294,-26358.845020197215
217,558068.6825964733,103049.66548621241,230635.3129318254,-24535.981959400597
218,558068.6825964733,95088.4222965431,243356.97475365567,-53180.13016056946
219,558068.6825964733,100830.43413033815,251238.21906987706,-49577.35080920077
220,558068.6825964733,97543.34661520763,228102.38956869196,-33015.69633827671
221,558068.6825964733,101201.12996239922,221581.93365783128,-19179.673733032832
222,558068.6825964733,99994.17174301381,219226.09307057655,-19237.749584548917
223,558068.6825964733,102330.6015312887,236371.04744288223,-31709.84438030483
224,558068.6825964733,94943.31748874424,235150.16526365958,-45263.530286171095
225,558068.6825964733,98706.53225757665,223248.5439213148,-25835.479406161496
226,558068.6825964733,91788.17663929817,240105.15181623393,-56528.79853763762
227,558068.6825964733,106870.92372012118,239161.39195814432,-25419.54451790196
228,558068.6825964733,113223.10862278106,225689.77203525632,756.4452103057993
229,558068.6825964733,106814.0668006324,243045.46129703513,-29417.327695770335
230,558068.6825964733,102183.0930047894,225590.69182720763,-21224.50581762883
231,558068.6825964733,101833.82766509167,222368.88328332163,-18701.227953138296
232,558068.6825964733,102464.79834803975,234515.58343590418,-29585.986739824686
233,558068.6825964733,114148.57402272627,227935.50535922468,361.6426862278604
234,558068.6825964733,98877.9899462312,220216.2612989774,-22460.281406514987
235,558068.6825964733,110499.01034684399,226086.95970691356,-5088.939013225594
236,558068.6825964733,115863.24081393934,236421.38487068415,-4694.903242805478
237,558068.6825964733,103154.16669685619,239694.35535100137,-33386.021957289006
238,558068.6825964733,112443.2401037056,218741.15617711545,6145.3240302957565
239,558068.6825964733,101448.80641814669,249880.68698765966,-46983.074151366265
240,558068.6825964733,91724.82788746194,242153.23009283136,-58703.57431790746
241,558068.6825964733,113002.83430766371,230857.2590716546,-4851.590456327191
242,558068.6825964733,94563.47685471765,249831.18349670625,-60704.229787270946
243,558068.6825964733,111484.04365452642,229535.6222242174,-6567.534915164564
244,558068.6825964733,116613.78203071178,232527.20264880193,700.3614126216271
245,558068.6825964733,89252.39798557168,263755.42199691886,-85250.62602577548
246,558068.6825964733,91431.30003760681,257659.06653399568,-74796.46645878204
247,558068.6825964733,91104.28328798513,242195.9372114849,-59987.37063551464
248,558068.6825964733,113672.56292468228,230430.54007494554,-3085.414225581
249,558068.6825964733,98900.19134775894,222647.23507429607,-24846.852378778203
250,558068.6825964733,104390.78199112382,238479.5560370604,-29697.99205481277
251,558068.6825964733,86801.81836450566,257021.37016166563,-83417.73343265432
252,558068.6825964733,107296.33935958662,216686.14460907964,-2093.4658899063943
253,558068.6825964733,113407.62780258045,235417.95896304457,-8602.70335788367
254,558068.6825964733,90426.63792771308,261118.7809678083,-80265.50511238215
255,558068.6825964733,109046.90152355883,238265.66790544684,-20171.864858329165
256,558068.6825964733,95696.08502251726,219964.84005327575,-28572.670008241243
257,558068.6825964733,88829.45190781038,236639.27954454854,-58980.375728927786
258,558068.6825964733,83521.9432966339,242914.3740642887,-75870.48747102093
259,558068.6825964733,77659.87492909914,250043.71492510158,-94723.9650669033
260,558068.6825964733,82048.25745857938,247956.353286045,-83859.83836888624
261,558068.6825964733,99943.01659878381,231458.1364337143,-31572.10323614668
262,558068.6825964733,103587.15852698444,230415.01592071203,-23240.698866743143
263,558068.6825964733,95477.94258000974,235567.78806976456,-44611.9029097451
264,558068.6825964733,97005.31022545954,241017.20523619512,-47006.584785276034
265,558068.6825964733,100488.28998087104,275347.179104096,-74370.59914235397
266,558068.6825964733,104308.84729564683,242424.214920455,-33806.52032916133
267,558068.6825964733,108279.98415830574,271123.9279567031,-54563.95964009166
268,558068.6825964733,110893.67131268207,255350.81958705673,-33563.47696169259
269,558068.6825964733,103281.59541770269,231384.9369512228,-24821.746115817426
270,558068.6825964733,96137.74303142689,328240.3191937983,-135964.83313094452
271,558068.6825964733,105828.92496486995,245039.26478589812,-33381.414856158226
272,558068.6825964733,93992.96905026586,238322.4291184661,-50336.49101793436
273,558068.6825964733,104171.13819833746,229233.2566037638,-20890.980207088884
274,558068.6825964733,105495.28969513638,241282.5600622184,-30291.980671945625
275,558068.6825964733,83684.07560294896,349540.36984986754,-182172.21864396962
276,558068.6825964733,110228.88997860286,257636.18991622346,-37178.40995901775
277,558068.6825964733,105854.64895812212,236416.83231123775,-24707.53439499352
278,558068.6825964733,97450.04327057699,238142.29433841986,-43242.20779726589
279,558068.6825964733,106683.00151983609,228388.80202859303,-15022.79898892084
280,558068.6825964733,98203.86552435256,223953.0880636552,-27545.35701495009
281,558068.6825964733,117675.54916777721,237018.93328961887,-1667.8349540644413
282,558068.6825964733,85872.6392460759,236226.4607149646,-64481.1822228128
283,558068.6825964733,101377.41528115128,228167.25482152606,-25412.424259223524
284,558068.6825964733,98289.13940261173,241280.73049954162,-44702.45169431815
285,558068.6825964733,92170.77174431333,218433.56649975502,-34092.02301112836
286,558068.6825964733,98505.96883981086,214233.32222796098,-17221.38454833928
287,558068.6825964733,101737.50937156318,232007.64744256897,-28532.62869944262
288,558068.6825964733,94777.02997785549,240802.49882273545,-51248.43886702448
289,558068.6825964733,105964.54509516446,219661.01308847987,-7731.922898150966
290,558068.6825964733,79066.01270814081,234861.8303564394,-76729.80494015776
291,558068.6825964733,101121.34973412269,226555.4643752601,-24312.76490701473
292,558068.6825964733,99203.51591979944,232830.05657484202,-34423.02473524316
293,558068.6825964733,92978.86365751426,240136.32116763043,-54178.59385260193
294,558068.6825964733,107611.31786098785,230394.45448644832,-15171.818764472599
295,558068.6825964733,90386.02160693104,256096.67184230656,-75324.6286284445
296,558068.6825964733,106732.58709137082,230973.486508445,-17508.31232570336
297,563433.1475543468,99372.35047560176,257850.835597602,-59106.13464639848
298,563433.1475543468,113853.99823193415,220923.02101993805,6784.975443930263
299,563433.1475543468,90293.99687989362,246178.1220035141,-65590.12824372685
300,563433.1475543468,102865.72962158897,247131.71495526237,-41400.25571208443
301,563433.1475543468,108778.90680049773,218051.05844265898,-493.2448416635016
302,563433.1475543468,118188.81533063235,232966.80744301784,3410.823218246849
303,563433.1475543468,109677.45957544282,234213.6507249065,-14858.731574020872
304,563433.1475543468,103940.26744349848,248024.59315553287,-40144.05826853591
305,563433.1475543468,108458.50843529921,228566.95857893402,-11649.94170833558
306,563433.1475543468,102751.01945413079,231901.32709345644,-26399.288185194862
307,563433.1475543468,107083.57685842513,224272.26024894387,-10105.106532093618
308,563433.1475543468,90377.48385902635,237202.88699805504,-56447.919280002316
309,563433.1475543468,95047.70818066588,241354.0251499672,-51258.608788635436
310,563433.1475543468,96556.52468965811,226046.68892246508,-32933.63954314885
311,563433.1475543468,101824.04991303723,213836.4161529576,-10188.316326883127
312,563433.1475543468,106344.26476574672,224437.9803698692,-11749.450838375764
313,565518.4141087082,91822.9765078446,226817.6127544316,-43171.6597387424
314,565518.4141087082,93473.10638290305,232706.5831322788,-45760.37036647271
315,565518.4141087082,92610.91893962832,256309.0758880583,-71087.23800880165
316,565518.4141087082,97045.40192110371,215977.40248531703,-21886.59864310961
317,565518.4141087082,111602.72948155069,219346.96570937335,3858.49325372804
318,565518.4141087082,99620.39427320886,211883.7553687648,-12642.966822347094
319,565518.4141087082,80049.30947985178,232837.76760870445,-72739.1486490009
320,565518.4141087082,97245.0374471323,216230.6983550556,-21740.623460790972
321,565518.4141087082,93654.9642426419,215866.7914297789,-28556.862944495122
322,565518.4141087082,101010.8990078247,239416.14505014685,-37394.347034497434
323,565518.4141087082,111299.19248866041,243709.50521855213,-21111.12024123133
324,565518.4141087082,120120.22199035168,333126.07200059074,-92885.6280198874
325,565518.4141087082,106226.86562645242,243464.81298354611,-31011.081730641265
326,565518.4141087082,97578.17844324943,238722.80110259147,-43566.44421609261
327,565518.4141087082,95800.64697106402,236607.167247286,-45005.87330515798
328,565518.4141087082,95274.35894777512,238510.07865454783,-47961.36075899759
329,565518.4141087082,103809.66654551942,231838.04697144736,-24218.713880408526
330,565518.4141087082,110651.1750030913,220002.87705022813,1299.4729559544503
331,565518.4141087082,69792.94743530173,617051.5172278566,-477465.6223572531
332,565518.4141087082,93095.97329939123,239243.51198945736,-53051.56539067488
333,565518.4141087082,105205.49276133048,244412.2967803301,-34001.31125766915
334,565518.4141087082,97968.74951062632,217114.4175523743,-21176.91853112167
335,565518.4141087082,104075.25718582091,234491.1977104756,-26340.683338833755
336,565518.4141087082,99700.4487275219,234782.14684914474,-35381.249394100945
337,565518.4141087082,92004.80603293543,256231.05846996076,-72221.4464040899
338,565518.4141087082,111616.06864866405,251943.79687809927,-28711.65958077117
339,565518.4141087082,109347.42961576741,244793.65074050383,-26098.791508969007
340,565518.4141087082,117951.89791557546,232000.12528000836,3903.6705511425534
341,565518.4141087082,99360.03913188906,240488.8862094106,-41768.80794563246
342,565518.4141087082,123542.23608227918,229317.6170986573,17766.855065901065
343,565518.4141087082,106164.48402651733,273457.239141117,-61128.27108808239
344,565518.4141087082,119243.40779711907,235027.38094027905,3459.434653959106
345,565518.4141087082,103515.68577652742,253664.3971368517,-46633.02558379687
346,565518.4141087082,106899.219974185,214665.26015779757,-866.8202094275621
347,565518.4141087082,80016.09346555911,238440.46939126705,-78408.28246014884
348,565518.4141087082,88944.20799650086,216298.4964729211,-38410.0804799194
349,565518.4141087082,96438.17974427795,237788.05367388146,-44911.69418532554
350,565518.4141087082,101515.11380610596,218076.96849107108,-15046.740878859142
351,565518.4141087082,101325.19429510577,212835.51784030092,-10185.12925008939
352,565518.4141087082,97808.37259966576,213406.0483941483,-17789.303194816763
353,565518.4141087082,104029.93889049994,211572.873855601,-3512.9960746011348
354,565518.4141087082,104628.96062809271,243283.75558139058,-34025.83432520514
355,565518.4141087082,107273.0579679107,229391.7014682266,-14845.58553240518
356,565518.4141087082,97390.40204726985,232661.51509448857,-37880.71099994886
357,565518.4141087082,101238.25258965485,207200.83292249567,-4724.327743185975
358,565518.4141087082,93890.93742870503,207973.45086292044,-20191.57600551039
359,565518.4141087082,92841.54618035948,213585.89558186545,-27902.803221146474
360,565518.4141087082,109163.68386369868,225833.64516311948,-7506.277435722121
361,565518.4141087082,94541.73900832317,250680.3235654872,-61596.84554884085
362,565518.4141087082,101901.75072137141,208337.46598269255,-4533.9645399497385
363,565518.4141087082,106181.8265247338,216298.80146238947,-3935.1484129218734
364,565518.4141087082,105430.9207701638,234283.29601401134,-23421.454473683756
365,565518.4141087082,104937.3633729162,224165.28283129632,-14290.556085463948
366,565518.4141087082,97392.43844483448,214619.54707935732,-19834.670189688346
367,565518.4141087082,107429.04885044548,224896.30252208828,-10038.20482119733
368,565518.4141087082,105312.94789857026,222874.26171015855,-12248.365913018031
369,565518.4141087082,112181.49285378309,231369.66923706845,-7006.683529502276
370,565518.4141087082,109021.2673178346,209895.12467661483,8147.409959054377
371,565518.4141087082,115942.95492403123,223907.71113428846,7978.1987137739925
372,565518.4141087082,95931.76667011825,219823.91398246263,-27960.38064222614
373,565518.4141087082,94533.58368183392,250743.90168595628,-61676.73432228844
374,565518.4141087082,108561.60779824639,221202.16253156855,-4078.9469350757863
375,565518.4141087082,115542.20726099511,249871.19592242857,-18786.78140043834
376,565518.4141087082,105617.87201347653,235473.03671997826,-24237.2926930252
377,565518.4141087082,106839.33007594738,214763.30974059395,-1084.649588699176
378,565518.4141087082,101831.87247765575,224258.33027230547,-20594.58531699395
379,565518.4141087082,92941.0671667183,211683.82162045175,-25801.687287015156
380,565518.4141087082,102088.14605107774,216743.1650752427,-12566.87297308723
381,565518.4141087082,104805.85824843992,217727.57732459204,-8115.860827712211
382,565518.4141087082,99253.50251372809,219971.20141608024,-21464.196388624056
383,565518.4141087082,95322.2406297941,216582.68374755874,-25938.202487970528
384,565518.4141087082,104321.23653677928,212399.26088527418,-3756.7878117156215
385,565518.4141087082,100859.6196604514,209573.20738978096,-7853.968068878152
386,565518.4141087082,113562.53559176742,219460.1700918011,7664.901091733758
387,565518.4141087082,96226.968318695,235392.849237665,-42938.91260027501
388,565518.4141087082,97506.292349964,208133.73940388652,-13121.154703958513
389,565518.4141087082,102542.43929766398,216124.003919744,-11039.125324416047
390,565518.4141087082,100240.05078468857,230136.367530676,-29656.26596129885
391,565518.4141087082,101920.99594640564,221430.55863347088,-17588.56674065959
392,565518.4141087082,100014.43272207453,216295.97407428097,-16267.108630131901
393,565518.4141087082,103635.18998209473,241815.070857434,-34544.690893244566
394,565518.4141087082,112050.35940267726,230868.19880588818,-6767.480000533644
395,565518.4141087082,102318.14212185495,239474.85835909366,-34838.574115383744
396,565518.4141087082,122408.62363592937,240164.0063725553,4653.240899303433
397,565518.4141087082,118020.11798780606,241989.01325640024,-5948.777280788112
398,565518.4141087082,122880.59533928595,242560.2542651276,3200.936413444302
399,565518.4141087082,115801.51423347619,246427.361804382,-14824.33333742962
